fraudulent,charge_time,amount,card_country,card_use_24h
False,2015-12-31T23:18:10Z,500,US,4
False,2015-12-31T23:18:10Z,1349,US,4
False,2015-12-31T23:18:10Z,3859,US,4
False,2015-12-31T23:18:10Z,9641,US,3
False,2015-12-31T23:18:10Z,584,US,2
False,2015-12-31T23:18:10Z,646,US,0
False,2015-12-31T23:18:10Z,2741,US,0
False,2015-12-31T23:18:10Z,308,US,3
False,2015-12-31T23:18:10Z,1216,US,3
False,2015-12-31T23:18:09Z,-50,US,0
False,2015-12-31T23:18:09Z,966,US,1
False,2015-12-31T23:18:09Z,8973,US,3
False,2015-12-31T23:18:09Z,1150,US,2
False,2015-12-31T23:18:09Z,5688,GB,0
False,2015-12-31T23:18:09Z,2190,US,3
False,2015-12-31T23:18:09Z,776,US,1
False,2015-12-31T23:18:09Z,1766,US,0
False,2015-12-31T23:18:09Z,4136,US,1
False,2015-12-31T23:18:09Z,1165,US,1
False,2015-12-31T23:18:09Z,4930,US,0
False,2015-12-31T23:18:08Z,4906,GB,0
False,2015-12-31T23:18:08Z,2670,US,1
False,2015-12-31T23:18:08Z,7954,US,1
False,2015-12-31T23:18:08Z,19302,US,0
False,2015-12-31T23:18:08Z,15092,US,3
False,2015-12-31T23:18:08Z,40,US,3
False,2015-12-31T23:18:08Z,1866,US,2
False,2015-12-31T23:18:08Z,29620,US,2
False,2015-12-31T23:18:08Z,1140,US,2
True,2015-12-31T23:18:08Z,10542,AU,0
False,2015-12-31T23:18:08Z,120,US,5
False,2015-12-31T23:18:08Z,2363,US,0
False,2015-12-31T23:18:07Z,10219,US,0
False,2015-12-31T23:18:07Z,13315,US,3
False,2015-12-31T23:18:07Z,19893,US,1
False,2015-12-31T23:18:07Z,4319,US,0
False,2015-12-31T23:18:07Z,390,US,1
False,2015-12-31T23:18:07Z,9775,US,1
False,2015-12-31T23:18:07Z,2589,US,1
False,2015-12-31T23:18:07Z,6050,US,0
False,2015-12-31T23:18:07Z,1141,US,1
False,2015-12-31T23:18:06Z,4804,US,1
False,2015-12-31T23:18:06Z,1601,US,0
False,2015-12-31T23:18:06Z,1975,US,2
False,2015-12-31T23:18:06Z,2711,US,2
False,2015-12-31T23:18:06Z,321,US,3
False,2015-12-31T23:18:06Z,20343,US,1
False,2015-12-31T23:18:06Z,835,US,0
False,2015-12-31T23:18:06Z,4919,US,3
False,2015-12-31T23:18:06Z,1306,US,0
False,2015-12-31T23:18:06Z,15146,US,1
False,2015-12-31T23:18:06Z,-159,US,3
False,2015-12-31T23:18:06Z,8253,US,2
False,2015-12-31T23:18:06Z,123,US,1
False,2015-12-31T23:18:06Z,22680,US,2
False,2015-12-31T23:18:06Z,14435,US,0
False,2015-12-31T23:18:06Z,581,US,1
False,2015-12-31T23:18:06Z,404,US,5
False,2015-12-31T23:18:06Z,744,US,0
False,2015-12-31T23:18:06Z,1293,US,7
False,2015-12-31T23:18:06Z,282,GB,5
False,2015-12-31T23:18:05Z,-204,US,4
False,2015-12-31T23:18:05Z,7646,US,3
False,2015-12-31T23:18:05Z,4013,US,1
False,2015-12-31T23:18:05Z,1606,US,1
False,2015-12-31T23:18:05Z,52336,US,2
False,2015-12-31T23:18:05Z,1120,US,2
False,2015-12-31T23:18:05Z,1288,US,1
False,2015-12-31T23:18:05Z,10063,US,1
False,2015-12-31T23:18:05Z,22050,US,2
False,2015-12-31T23:18:05Z,4900,US,0
False,2015-12-31T23:18:05Z,2115,US,1
False,2015-12-31T23:18:05Z,2716,US,2
False,2015-12-31T23:18:05Z,4545,US,2
False,2015-12-31T23:18:05Z,-115,US,2
False,2015-12-31T23:18:05Z,658,US,1
False,2015-12-31T23:18:05Z,27,US,0
False,2015-12-31T23:18:05Z,2806,US,3
False,2015-12-31T23:18:05Z,940,US,0
False,2015-12-31T23:18:05Z,5060,US,0
False,2015-12-31T23:18:05Z,9246,US,1
False,2015-12-31T23:18:05Z,4093,US,0
False,2015-12-31T23:18:05Z,2082,US,2
False,2015-12-31T23:18:04Z,-283,US,4
False,2015-12-31T23:18:04Z,618,US,1
False,2015-12-31T23:18:04Z,2708,US,2
False,2015-12-31T23:18:04Z,2443,US,2
False,2015-12-31T23:18:04Z,2822,US,1
False,2015-12-31T23:18:04Z,3111,US,1
False,2015-12-31T23:18:04Z,1345,US,0
False,2015-12-31T23:18:04Z,29623,US,2
False,2015-12-31T23:18:04Z,9638,US,2
False,2015-12-31T23:18:04Z,4516,US,2
False,2015-12-31T23:18:04Z,2160,US,0
False,2015-12-31T23:18:03Z,585,US,0
False,2015-12-31T23:18:03Z,295,US,1
False,2015-12-31T23:18:03Z,2148,US,0
False,2015-12-31T23:18:03Z,41477,US,2
False,2015-12-31T23:18:03Z,3857,US,2
False,2015-12-31T23:18:03Z,2848,US,1
False,2015-12-31T23:18:03Z,43,US,2
False,2015-12-31T23:18:03Z,577,US,0
False,2015-12-31T23:18:03Z,1588,US,5
False,2015-12-31T23:18:03Z,2825,US,0
False,2015-12-31T23:18:03Z,726,US,0
False,2015-12-31T23:18:03Z,859,US,2
False,2015-12-31T23:18:02Z,43,US,0
False,2015-12-31T23:18:02Z,17013,US,0
False,2015-12-31T23:18:02Z,9773,US,0
False,2015-12-31T23:18:02Z,794,US,0
False,2015-12-31T23:18:02Z,249871,US,1
False,2015-12-31T23:18:02Z,2880,US,0
False,2015-12-31T23:18:02Z,3478,US,2
False,2015-12-31T23:18:02Z,1324,US,1
False,2015-12-31T23:18:02Z,1529,AU,3
False,2015-12-31T23:18:02Z,5739,US,0
False,2015-12-31T23:18:02Z,975,US,0
False,2015-12-31T23:18:02Z,10015,US,1
False,2015-12-31T23:18:02Z,1664,US,6
False,2015-12-31T23:18:02Z,3160,US,2
False,2015-12-31T23:18:02Z,1845,US,5
False,2015-12-31T23:18:02Z,1828,US,0
False,2015-12-31T23:18:02Z,2781,US,2
False,2015-12-31T23:18:02Z,555,US,3
False,2015-12-31T23:18:02Z,1737,US,2
False,2015-12-31T23:18:02Z,495,US,3
False,2015-12-31T23:18:02Z,2479,US,3
False,2015-12-31T23:18:01Z,4936,US,0
False,2015-12-31T23:18:01Z,2507,US,5
False,2015-12-31T23:18:01Z,80821,US,2
False,2015-12-31T23:18:01Z,2692,US,2
False,2015-12-31T23:18:01Z,10294,US,2
False,2015-12-31T23:18:01Z,2027,US,0
False,2015-12-31T23:18:01Z,3124,US,1
False,2015-12-31T23:18:01Z,665,US,3
False,2015-12-31T23:18:01Z,1436,US,2
False,2015-12-31T23:18:01Z,681,US,0
False,2015-12-31T23:18:01Z,3357,GB,1
False,2015-12-31T23:18:01Z,16352,US,4
False,2015-12-31T23:18:01Z,10457,US,1
False,2015-12-31T23:18:00Z,1577,GB,5
False,2015-12-31T23:18:00Z,6431,US,0
False,2015-12-31T23:18:00Z,4894,US,3
False,2015-12-31T23:18:00Z,1429,US,0
False,2015-12-31T23:18:00Z,5188,US,2
False,2015-12-31T23:18:00Z,21024,US,0
False,2015-12-31T23:18:00Z,25448,US,3
False,2015-12-31T23:18:00Z,3874,US,0
False,2015-12-31T23:18:00Z,2873,US,0
False,2015-12-31T23:18:00Z,1222,US,0
False,2015-12-31T23:18:00Z,1127,US,0
False,2015-12-31T23:18:00Z,447,US,14
False,2015-12-31T23:18:00Z,3406,US,2
False,2015-12-31T23:18:00Z,3446,US,9
False,2015-12-31T23:18:00Z,2758,US,0
False,2015-12-31T23:18:00Z,10495,US,0
False,2015-12-31T23:18:00Z,2053,US,0
False,2015-12-31T23:18:00Z,8409,US,1
False,2015-12-31T23:17:59Z,2229,US,1
False,2015-12-31T23:17:59Z,-241,US,6
False,2015-12-31T23:17:59Z,1456,US,5
False,2015-12-31T23:17:59Z,1140,US,0
False,2015-12-31T23:17:59Z,1425,AU,2
True,2015-12-31T23:17:59Z,1626,AU,1
False,2015-12-31T23:17:59Z,511,US,4
False,2015-12-31T23:17:59Z,1351,US,3
False,2015-12-31T23:17:59Z,1533,US,2
False,2015-12-31T23:17:59Z,968,US,1
False,2015-12-31T23:17:59Z,3556,US,0
False,2015-12-31T23:17:58Z,1137,US,3
False,2015-12-31T23:17:58Z,5480,US,0
False,2015-12-31T23:17:58Z,648,US,0
False,2015-12-31T23:17:58Z,272,US,1
False,2015-12-31T23:17:58Z,2919,US,1
False,2015-12-31T23:17:58Z,526,US,3
False,2015-12-31T23:17:58Z,869,US,2
False,2015-12-31T23:17:58Z,245,US,1
False,2015-12-31T23:17:58Z,6028,US,0
False,2015-12-31T23:17:58Z,9343,US,1
False,2015-12-31T23:17:58Z,-24,US,9
False,2015-12-31T23:17:58Z,4485,US,1
False,2015-12-31T23:17:58Z,979,US,0
False,2015-12-31T23:17:57Z,-296,US,4
False,2015-12-31T23:17:57Z,4540,US,2
True,2015-12-31T23:17:57Z,11341,AU,1
False,2015-12-31T23:17:57Z,4097,US,1
False,2015-12-31T23:17:57Z,793,US,2
False,2015-12-31T23:17:57Z,537,US,2
False,2015-12-31T23:17:57Z,6935,US,0
False,2015-12-31T23:17:57Z,2331,GB,0
False,2015-12-31T23:17:57Z,2581,US,3
False,2015-12-31T23:17:57Z,1354,US,3
True,2015-12-31T23:17:57Z,2810,AU,0
False,2015-12-31T23:17:57Z,15130,US,5
False,2015-12-31T23:17:57Z,2024,US,0
False,2015-12-31T23:17:57Z,1212,US,1
False,2015-12-31T23:17:57Z,2753,US,2
True,2015-12-31T23:17:56Z,336,AU,1
False,2015-12-31T23:17:56Z,1463,US,4
False,2015-12-31T23:17:56Z,28,US,2
False,2015-12-31T23:17:56Z,6990,US,1
False,2015-12-31T23:17:56Z,19763,US,3
False,2015-12-31T23:17:56Z,4893,US,2
False,2015-12-31T23:17:56Z,9553,US,2
False,2015-12-31T23:17:56Z,2757,US,0
False,2015-12-31T23:17:56Z,3381,US,1
False,2015-12-31T23:17:56Z,989,US,0
False,2015-12-31T23:17:56Z,1747,US,0
False,2015-12-31T23:17:56Z,2377,US,0
False,2015-12-31T23:17:56Z,22667,US,2
False,2015-12-31T23:17:56Z,764,US,0
False,2015-12-31T23:17:55Z,482,US,3
False,2015-12-31T23:17:55Z,5116,US,0
False,2015-12-31T23:17:55Z,4129,GB,4
False,2015-12-31T23:17:55Z,5566,AU,1
False,2015-12-31T23:17:55Z,2938,US,0
False,2015-12-31T23:17:55Z,4984,US,0
False,2015-12-31T23:17:55Z,476,US,1
False,2015-12-31T23:17:55Z,2135,US,0
False,2015-12-31T23:17:55Z,1234,US,0
False,2015-12-31T23:17:55Z,712,US,0
False,2015-12-31T23:17:55Z,705,US,0
False,2015-12-31T23:17:54Z,742,US,0
False,2015-12-31T23:17:54Z,328,US,1
False,2015-12-31T23:17:54Z,1917,US,2
False,2015-12-31T23:17:54Z,2210,US,0
False,2015-12-31T23:17:54Z,7743,US,2
False,2015-12-31T23:17:54Z,1004,US,0
False,2015-12-31T23:17:54Z,256,US,1
False,2015-12-31T23:17:54Z,2946,US,2
False,2015-12-31T23:17:54Z,1216,US,2
False,2015-12-31T23:17:54Z,1065,US,1
False,2015-12-31T23:17:54Z,889,US,0
False,2015-12-31T23:17:54Z,9149,US,1
False,2015-12-31T23:17:54Z,3929,US,1
False,2015-12-31T23:17:54Z,10042,US,2
False,2015-12-31T23:17:54Z,1217,US,4
False,2015-12-31T23:17:54Z,2392,US,0
False,2015-12-31T23:17:53Z,1817,US,4
False,2015-12-31T23:17:53Z,1,US,1
False,2015-12-31T23:17:53Z,911,US,3
False,2015-12-31T23:17:53Z,1100,US,1
False,2015-12-31T23:17:53Z,8702,US,1
False,2015-12-31T23:17:53Z,2002,US,0
False,2015-12-31T23:17:53Z,10311,US,3
False,2015-12-31T23:17:53Z,1577,US,0
False,2015-12-31T23:17:53Z,-84,US,0
False,2015-12-31T23:17:52Z,1005,US,5
False,2015-12-31T23:17:52Z,7344,US,0
False,2015-12-31T23:17:52Z,657,US,0
False,2015-12-31T23:17:52Z,3733,US,0
False,2015-12-31T23:17:52Z,2064,US,2
False,2015-12-31T23:17:52Z,1579,US,0
False,2015-12-31T23:17:52Z,674,US,1
False,2015-12-31T23:17:52Z,1062,US,0
False,2015-12-31T23:17:52Z,-336,US,3
False,2015-12-31T23:17:52Z,304,US,5
False,2015-12-31T23:17:52Z,14867,US,2
False,2015-12-31T23:17:52Z,669,US,0
False,2015-12-31T23:17:52Z,5974,US,1
False,2015-12-31T23:17:51Z,98217,US,1
False,2015-12-31T23:17:51Z,2126,US,0
False,2015-12-31T23:17:51Z,1309,US,0
False,2015-12-31T23:17:51Z,2603,US,0
False,2015-12-31T23:17:51Z,2023,US,2
False,2015-12-31T23:17:51Z,6502,US,1
False,2015-12-31T23:17:51Z,520,US,1
False,2015-12-31T23:17:51Z,2401,US,0
False,2015-12-31T23:17:51Z,1454,US,2
False,2015-12-31T23:17:51Z,1130,US,1
False,2015-12-31T23:17:51Z,538,US,4
False,2015-12-31T23:17:51Z,22129,US,0
False,2015-12-31T23:17:51Z,4746,US,1
False,2015-12-31T23:17:51Z,15963,US,0
False,2015-12-31T23:17:51Z,3592,US,4
False,2015-12-31T23:17:51Z,2771,US,0
False,2015-12-31T23:17:51Z,5167,US,1
False,2015-12-31T23:17:51Z,2285,US,2
False,2015-12-31T23:17:50Z,1082,US,10
False,2015-12-31T23:17:50Z,3370,US,2
False,2015-12-31T23:17:50Z,1117,US,3
False,2015-12-31T23:17:50Z,678,US,1
False,2015-12-31T23:17:50Z,24879,US,0
False,2015-12-31T23:17:50Z,1804,US,3
False,2015-12-31T23:17:50Z,389,US,0
False,2015-12-31T23:17:50Z,1477,US,1
False,2015-12-31T23:17:50Z,2016,US,1
False,2015-12-31T23:17:50Z,2783,US,2
False,2015-12-31T23:17:50Z,13682,US,1
False,2015-12-31T23:17:50Z,2183,US,4
False,2015-12-31T23:17:50Z,1711,US,2
False,2015-12-31T23:17:50Z,-189,US,1
False,2015-12-31T23:17:49Z,5565,US,5
False,2015-12-31T23:17:49Z,2330,US,0
False,2015-12-31T23:17:49Z,647,US,1
False,2015-12-31T23:17:49Z,2381,US,2
True,2015-12-31T23:17:49Z,1595,AU,0
False,2015-12-31T23:17:49Z,1485,US,2
False,2015-12-31T23:17:49Z,50030,US,2
False,2015-12-31T23:17:49Z,2268,US,0
False,2015-12-31T23:17:49Z,820,US,4
False,2015-12-31T23:17:49Z,-53,US,9
False,2015-12-31T23:17:49Z,15238,US,2
False,2015-12-31T23:17:49Z,4940,US,1
True,2015-12-31T23:17:49Z,3230,AU,0
False,2015-12-31T23:17:49Z,2389,US,0
False,2015-12-31T23:17:48Z,1144,US,2
False,2015-12-31T23:17:48Z,2462,US,2
False,2015-12-31T23:17:48Z,1536,US,0
False,2015-12-31T23:17:48Z,5734,US,0
False,2015-12-31T23:17:48Z,4862,US,0
False,2015-12-31T23:17:48Z,2443,US,1
False,2015-12-31T23:17:48Z,437,US,4
False,2015-12-31T23:17:48Z,189,US,2
False,2015-12-31T23:17:48Z,8692,US,2
False,2015-12-31T23:17:48Z,12265,US,2
False,2015-12-31T23:17:48Z,7819,US,1
False,2015-12-31T23:17:47Z,562,US,4
False,2015-12-31T23:17:47Z,2999,US,0
False,2015-12-31T23:17:47Z,24731,US,2
False,2015-12-31T23:17:47Z,10915,US,2
False,2015-12-31T23:17:47Z,247,US,5
False,2015-12-31T23:17:47Z,2621,US,7
False,2015-12-31T23:17:47Z,1334,US,2
False,2015-12-31T23:17:47Z,1005,US,1
False,2015-12-31T23:17:47Z,2030,US,1
False,2015-12-31T23:17:47Z,2664,US,0
False,2015-12-31T23:17:47Z,6743,US,1
False,2015-12-31T23:17:47Z,22897,US,2
False,2015-12-31T23:17:47Z,14581,US,5
False,2015-12-31T23:17:47Z,4741,US,2
False,2015-12-31T23:17:47Z,1431,US,14
False,2015-12-31T23:17:47Z,1665,US,1
False,2015-12-31T23:17:47Z,1282,US,3
False,2015-12-31T23:17:47Z,1310,US,0
False,2015-12-31T23:17:47Z,621,US,0
False,2015-12-31T23:17:46Z,4172,US,2
False,2015-12-31T23:17:46Z,3579,US,1
False,2015-12-31T23:17:46Z,15567,US,0
False,2015-12-31T23:17:46Z,2967,US,1
False,2015-12-31T23:17:46Z,29695,US,2
False,2015-12-31T23:17:46Z,19996,US,1
False,2015-12-31T23:17:46Z,6792,US,0
False,2015-12-31T23:17:46Z,3159,US,0
False,2015-12-31T23:17:46Z,35151,US,0
False,2015-12-31T23:17:46Z,665,US,1
False,2015-12-31T23:17:46Z,-210,US,0
True,2015-12-31T23:17:46Z,4446,AU,2
False,2015-12-31T23:17:46Z,1668,US,0
False,2015-12-31T23:17:45Z,2185,US,1
False,2015-12-31T23:17:45Z,4622,GB,1
False,2015-12-31T23:17:45Z,15155,US,2
False,2015-12-31T23:17:45Z,2984,US,1
False,2015-12-31T23:17:45Z,292,US,2
False,2015-12-31T23:17:45Z,318,US,4
False,2015-12-31T23:17:45Z,2560,US,1
False,2015-12-31T23:17:45Z,1932,US,3
False,2015-12-31T23:17:45Z,3295,US,1
False,2015-12-31T23:17:45Z,1229,US,6
False,2015-12-31T23:17:45Z,2732,US,2
False,2015-12-31T23:17:45Z,11625,US,0
False,2015-12-31T23:17:45Z,-3,US,5
False,2015-12-31T23:17:45Z,1307,US,1
False,2015-12-31T23:17:45Z,4274,US,1
False,2015-12-31T23:17:45Z,2018,US,2
False,2015-12-31T23:17:45Z,20397,US,2
False,2015-12-31T23:17:45Z,8263,US,0
False,2015-12-31T23:17:44Z,83138,US,1
False,2015-12-31T23:17:44Z,9814,US,1
False,2015-12-31T23:17:44Z,24792,US,1
False,2015-12-31T23:17:44Z,2370,US,1
False,2015-12-31T23:17:44Z,14968,US,0
False,2015-12-31T23:17:44Z,8390,US,1
False,2015-12-31T23:17:44Z,4490,US,1
False,2015-12-31T23:17:44Z,1116,US,2
False,2015-12-31T23:17:44Z,19328,US,2
False,2015-12-31T23:17:44Z,836,US,3
False,2015-12-31T23:17:44Z,5143,US,1
False,2015-12-31T23:17:43Z,431,US,0
False,2015-12-31T23:17:43Z,5967,US,0
False,2015-12-31T23:17:43Z,-80,US,2
False,2015-12-31T23:17:43Z,12684,GB,0
False,2015-12-31T23:17:43Z,3143,US,4
False,2015-12-31T23:17:43Z,3439,US,0
False,2015-12-31T23:17:43Z,10052,US,0
False,2015-12-31T23:17:43Z,3676,US,2
False,2015-12-31T23:17:43Z,1009,US,2
False,2015-12-31T23:17:43Z,1054,US,1
False,2015-12-31T23:17:43Z,4845,US,1
False,2015-12-31T23:17:42Z,1854,US,1
False,2015-12-31T23:17:42Z,2664,US,2
False,2015-12-31T23:17:42Z,3196,US,4
False,2015-12-31T23:17:42Z,8162,US,3
False,2015-12-31T23:17:42Z,623,US,2
False,2015-12-31T23:17:42Z,2546,US,2
False,2015-12-31T23:17:42Z,1099,US,10
False,2015-12-31T23:17:42Z,1129,US,1
False,2015-12-31T23:17:42Z,11361,US,1
False,2015-12-31T23:17:42Z,55069,US,2
False,2015-12-31T23:17:42Z,1617,US,2
False,2015-12-31T23:17:42Z,7300,US,1
False,2015-12-31T23:17:42Z,205,US,4
False,2015-12-31T23:17:42Z,910,US,0
False,2015-12-31T23:17:42Z,1413,US,0
False,2015-12-31T23:17:42Z,598,US,0
False,2015-12-31T23:17:42Z,4587,US,1
False,2015-12-31T23:17:42Z,928,US,1
False,2015-12-31T23:17:42Z,2918,US,1
False,2015-12-31T23:17:42Z,1290,US,1
False,2015-12-31T23:17:42Z,2274,US,2
False,2015-12-31T23:17:41Z,12418,US,1
False,2015-12-31T23:17:41Z,1358,US,3
False,2015-12-31T23:17:41Z,1635,US,2
False,2015-12-31T23:17:41Z,4051,GB,0
False,2015-12-31T23:17:41Z,7609,US,1
False,2015-12-31T23:17:41Z,11315,US,0
False,2015-12-31T23:17:41Z,2717,US,0
False,2015-12-31T23:17:41Z,3444,US,0
False,2015-12-31T23:17:41Z,25165,US,7
False,2015-12-31T23:17:41Z,858,US,2
False,2015-12-31T23:17:41Z,3719,US,2
False,2015-12-31T23:17:41Z,656,US,1
False,2015-12-31T23:17:41Z,822,US,2
False,2015-12-31T23:17:41Z,2269,US,2
False,2015-12-31T23:17:40Z,28692,US,3
False,2015-12-31T23:17:40Z,14027,US,2
False,2015-12-31T23:17:40Z,3568,US,0
False,2015-12-31T23:17:40Z,5039,US,0
False,2015-12-31T23:17:40Z,882,US,3
False,2015-12-31T23:17:40Z,30214,US,4
False,2015-12-31T23:17:40Z,52120,US,0
False,2015-12-31T23:17:40Z,2182,US,0
False,2015-12-31T23:17:40Z,636,US,2
False,2015-12-31T23:17:40Z,2816,US,1
False,2015-12-31T23:17:40Z,199488,US,1
False,2015-12-31T23:17:40Z,3705,US,0
False,2015-12-31T23:17:40Z,201,US,2
False,2015-12-31T23:17:40Z,1209,US,2
False,2015-12-31T23:17:40Z,1501,US,1
True,2015-12-31T23:17:40Z,20481,AU,1
False,2015-12-31T23:17:40Z,2313,US,0
False,2015-12-31T23:17:40Z,386,US,3
False,2015-12-31T23:17:39Z,2594,US,4
False,2015-12-31T23:17:39Z,3221,US,9
False,2015-12-31T23:17:39Z,2681,US,2
False,2015-12-31T23:17:39Z,1169,US,0
False,2015-12-31T23:17:39Z,2302,US,2
False,2015-12-31T23:17:39Z,2539,US,0
False,2015-12-31T23:17:39Z,32396,US,0
False,2015-12-31T23:17:39Z,2732,US,1
False,2015-12-31T23:17:39Z,1820,US,4
False,2015-12-31T23:17:39Z,363,US,0
False,2015-12-31T23:17:39Z,35,US,1
False,2015-12-31T23:17:39Z,877,US,0
False,2015-12-31T23:17:39Z,6225,US,0
False,2015-12-31T23:17:39Z,948,US,2
False,2015-12-31T23:17:39Z,914,US,0
False,2015-12-31T23:17:39Z,12700,US,1
False,2015-12-31T23:17:39Z,2116,US,0
False,2015-12-31T23:17:39Z,1167,US,3
False,2015-12-31T23:17:39Z,4717,US,0
False,2015-12-31T23:17:39Z,8797,US,0
False,2015-12-31T23:17:39Z,717,US,2
False,2015-12-31T23:17:39Z,452,US,5
False,2015-12-31T23:17:39Z,2208,US,0
False,2015-12-31T23:17:38Z,15809,US,2
False,2015-12-31T23:17:38Z,3762,US,1
False,2015-12-31T23:17:38Z,12734,US,0
False,2015-12-31T23:17:38Z,2320,US,0
False,2015-12-31T23:17:38Z,12704,GB,2
False,2015-12-31T23:17:38Z,3369,US,1
False,2015-12-31T23:17:38Z,4687,US,1
False,2015-12-31T23:17:38Z,249,US,0
False,2015-12-31T23:17:38Z,682,US,1
False,2015-12-31T23:17:38Z,14078,US,2
False,2015-12-31T23:17:38Z,3940,US,1
False,2015-12-31T23:17:38Z,1226,GB,0
False,2015-12-31T23:17:37Z,643,US,1
False,2015-12-31T23:17:37Z,1274,US,1
False,2015-12-31T23:17:37Z,4859,US,11
False,2015-12-31T23:17:37Z,742,US,0
False,2015-12-31T23:17:37Z,299,US,0
False,2015-12-31T23:17:37Z,1150,US,0
False,2015-12-31T23:17:37Z,423,US,0
False,2015-12-31T23:17:37Z,3396,US,1
False,2015-12-31T23:17:37Z,9006,US,0
False,2015-12-31T23:17:37Z,1959,US,2
False,2015-12-31T23:17:37Z,576,US,2
False,2015-12-31T23:17:37Z,2041,US,1
False,2015-12-31T23:17:37Z,14692,US,1
False,2015-12-31T23:17:36Z,574,US,3
False,2015-12-31T23:17:36Z,435,US,1
False,2015-12-31T23:17:36Z,1185,US,2
False,2015-12-31T23:17:36Z,4240,US,1
False,2015-12-31T23:17:36Z,2106,US,1
False,2015-12-31T23:17:36Z,596,US,0
False,2015-12-31T23:17:36Z,1744,US,1
False,2015-12-31T23:17:36Z,1522,US,1
False,2015-12-31T23:17:36Z,9123,US,0
False,2015-12-31T23:17:36Z,1347,US,2
False,2015-12-31T23:17:36Z,5872,US,2
False,2015-12-31T23:17:36Z,21993,US,0
False,2015-12-31T23:17:35Z,1501,US,0
False,2015-12-31T23:17:35Z,4521,US,2
False,2015-12-31T23:17:35Z,2527,US,0
False,2015-12-31T23:17:35Z,3131,US,1
False,2015-12-31T23:17:35Z,14220,US,3
False,2015-12-31T23:17:35Z,9689,US,2
False,2015-12-31T23:17:35Z,27,US,2
False,2015-12-31T23:17:35Z,706,US,1
False,2015-12-31T23:17:35Z,30201,US,2
False,2015-12-31T23:17:35Z,25610,US,1
False,2015-12-31T23:17:35Z,13773,US,2
False,2015-12-31T23:17:35Z,2959,US,0
False,2015-12-31T23:17:35Z,2290,US,0
False,2015-12-31T23:17:35Z,3943,US,1
False,2015-12-31T23:17:35Z,7654,US,1
False,2015-12-31T23:17:35Z,21401,US,2
False,2015-12-31T23:17:35Z,220,US,2
False,2015-12-31T23:17:35Z,7099,US,2
False,2015-12-31T23:17:35Z,3484,US,1
False,2015-12-31T23:17:35Z,1052,US,2
False,2015-12-31T23:17:35Z,30020,US,0
False,2015-12-31T23:17:34Z,2033,US,0
False,2015-12-31T23:17:34Z,21875,US,3
False,2015-12-31T23:17:34Z,6896,US,2
False,2015-12-31T23:17:34Z,380,US,3
False,2015-12-31T23:17:34Z,5212,US,1
False,2015-12-31T23:17:34Z,1180,US,1
False,2015-12-31T23:17:34Z,20681,US,2
False,2015-12-31T23:17:34Z,-231,US,1
False,2015-12-31T23:17:34Z,3275,US,2
False,2015-12-31T23:17:34Z,1182,US,3
False,2015-12-31T23:17:34Z,5178,US,1
False,2015-12-31T23:17:34Z,1031,US,0
False,2015-12-31T23:17:34Z,302,US,4
False,2015-12-31T23:17:34Z,10168,US,0
False,2015-12-31T23:17:33Z,35782,US,0
False,2015-12-31T23:17:33Z,7212,US,2
False,2015-12-31T23:17:33Z,4999,US,0
False,2015-12-31T23:17:33Z,860,US,0
False,2015-12-31T23:17:33Z,1129,US,0
False,2015-12-31T23:17:33Z,95482,US,1
False,2015-12-31T23:17:33Z,1085,US,1
False,2015-12-31T23:17:33Z,793,US,1
False,2015-12-31T23:17:33Z,3168,US,2
False,2015-12-31T23:17:33Z,336,US,3
False,2015-12-31T23:17:33Z,566,US,8
False,2015-12-31T23:17:33Z,2879,US,0
False,2015-12-31T23:17:33Z,-174,US,2
False,2015-12-31T23:17:33Z,10123,US,3
False,2015-12-31T23:17:32Z,1931,US,1
False,2015-12-31T23:17:32Z,458,US,1
False,2015-12-31T23:17:32Z,2226,US,1
False,2015-12-31T23:17:32Z,1659,US,2
False,2015-12-31T23:17:32Z,3178,US,1
False,2015-12-31T23:17:32Z,1223,US,0
False,2015-12-31T23:17:32Z,1606,US,0
False,2015-12-31T23:17:32Z,207,US,0
False,2015-12-31T23:17:32Z,613,US,6
False,2015-12-31T23:17:32Z,997,US,1
False,2015-12-31T23:17:32Z,10438,US,2
False,2015-12-31T23:17:32Z,74588,US,0
False,2015-12-31T23:17:32Z,9756,US,2
False,2015-12-31T23:17:32Z,3226,US,0
False,2015-12-31T23:17:32Z,3192,US,2
False,2015-12-31T23:17:32Z,169,US,2
False,2015-12-31T23:17:31Z,6142,US,0
False,2015-12-31T23:17:31Z,4197,US,4
False,2015-12-31T23:17:31Z,1759,US,0
False,2015-12-31T23:17:31Z,1783,US,0
False,2015-12-31T23:17:31Z,14533,US,0
False,2015-12-31T23:17:31Z,6181,US,1
False,2015-12-31T23:17:31Z,2450,US,0
False,2015-12-31T23:17:31Z,2883,US,1
False,2015-12-31T23:17:31Z,283,US,1
False,2015-12-31T23:17:31Z,1562,US,3
False,2015-12-31T23:17:31Z,483,US,0
False,2015-12-31T23:17:31Z,3319,US,1
False,2015-12-31T23:17:31Z,301,US,1
False,2015-12-31T23:17:31Z,688,US,3
False,2015-12-31T23:17:31Z,2354,US,1
False,2015-12-31T23:17:30Z,4803,US,1
False,2015-12-31T23:17:30Z,5686,US,0
False,2015-12-31T23:17:30Z,2417,US,1
False,2015-12-31T23:17:30Z,2150,US,0
